"","Start","ID","Type","Via","Altitude(ft/m)","Position (lat/long)","Distance (leg/total)","Name","URL"
"4931","•","MENEX","FIX","B463 (AWY-HI)","35,000 / 10,668","11.14186 / 99.76183","96  / 526 nm","","https://flightplandatabase.com/plan/827091"
"4932","•","EKAVO","FIX","B463 (AWY-HI)","35,000 / 10,668","11.62669 / 99.50622","32  / 559 nm","","https://flightplandatabase.com/plan/827091"
"4933","•","DWI","VOR","B463 (AWY-HI)","35,000 / 10,668","14.09819 / 98.19967","166  / 726 nm","DAWEI VOR-DME","https://flightplandatabase.com/plan/827091"
"4934","•","POXEM","FIX","B463 (AWY-HI)","25,400 / 7,742","15.44308 / 97.49639","90  / 817 nm","","https://flightplandatabase.com/plan/827091"
"4935","•","DOMAP","FIX","B463 (AWY-HI)","21,700 / 6,614","15.70142 / 97.36306","17  / 834 nm","","https://flightplandatabase.com/plan/827091"
"4936","O","VYYY","APT","-","0 / 0","16.91084 / 96.13568","101  / 935 nm","YANGON INTL","https://flightplandatabase.com/plan/827091"
"4937","O","WMKK","APT","-","0 / 0","2.74558 / 101.70991","- / 0 nm","Kuala Lumpur Intl - Sepang","https://flightplandatabase.com/plan/827100"
"4938","•","DAKUS","FIX","-","24,200 / 7,376","3.80389 / 101.31750","67  / 67 nm","","https://flightplandatabase.com/plan/827100"
"4939","•","VIH","VOR","A464 (AWY-HI)","35,000 / 10,668","4.57303 / 101.09361","48  / 115 nm","IPOH VOR-DME","https://flightplandatabase.com/plan/827100"
"4940","•","KARMI","FIX","A464 (AWY-HI)","35,000 / 10,668","6.49444 / 100.52250","120  / 236 nm","","https://flightplandatabase.com/plan/827100"
"4941","•","HTY","VOR","A464 (AWY-HI)","35,000 / 10,668","6.93410 / 100.38791","27  / 263 nm","HAT YAI VOR-DME","https://flightplandatabase.com/plan/827100"
"4942","•","RELIP","FIX","A464 (AWY-HI)","35,000 / 10,668","8.07542 / 100.43846","68  / 332 nm","","https://flightplandatabase.com/plan/827100"
"4943","•","UPNEP","FIX","A464 (AWY-HI)","35,000 / 10,668","9.70364 / 100.49344","97  / 430 nm","","https://flightplandatabase.com/plan/827100"
"4944","•","MENEX","FIX","B463 (AWY-HI)","35,000 / 10,668","11.14186 / 99.76183","96  / 526 nm","","https://flightplandatabase.com/plan/827100"
"4945","•","EKAVO","FIX","B463 (AWY-HI)","35,000 / 10,668","11.62669 / 99.50622","32  / 559 nm","","https://flightplandatabase.com/plan/827100"
"4946","•","DWI","VOR","B463 (AWY-HI)","35,000 / 10,668","14.09819 / 98.19967","166  / 726 nm","DAWEI VOR-DME","https://flightplandatabase.com/plan/827100"
"4947","•","POXEM","FIX","B463 (AWY-HI)","25,400 / 7,742","15.44308 / 97.49639","90  / 817 nm","","https://flightplandatabase.com/plan/827100"
"4948","•","DOMAP","FIX","B463 (AWY-HI)","21,700 / 6,614","15.70142 / 97.36306","17  / 834 nm","","https://flightplandatabase.com/plan/827100"
"4949","O","VYYY","APT","-","0 / 0","16.91084 / 96.13568","101  / 935 nm","YANGON INTL","https://flightplandatabase.com/plan/827100"
"4950","O","WMKK","APT","-","0 / 0","2.74558 / 101.70991","- / 0 nm","Kuala Lumpur Intl - Sepang","https://flightplandatabase.com/plan/1202429"
"4951","•","DAKUS","FIX","-","24,200 / 7,376","3.80389 / 101.31750","67  / 67 nm","","https://flightplandatabase.com/plan/1202429"
"4952","•","VIH","VOR","A464 (AWY-LO)","35,000 / 10,668","4.57303 / 101.09361","48  / 115 nm","IPOH VOR-DME","https://flightplandatabase.com/plan/1202429"
"4953","•","KARMI","FIX","A464 (AWY-LO)","35,000 / 10,668","6.49444 / 100.52250","120  / 236 nm","","https://flightplandatabase.com/plan/1202429"
"4954","•","HTY","VOR","A464 (AWY-LO)","35,000 / 10,668","6.93410 / 100.38791","27  / 263 nm","HAT YAI VOR-DME","https://flightplandatabase.com/plan/1202429"
"4955","•","RELIP","FIX","A464 (AWY-LO)","35,000 / 10,668","8.07542 / 100.43846","68  / 332 nm","","https://flightplandatabase.com/plan/1202429"
"4956","•","UPNEP","FIX","A464 (AWY-LO)","35,000 / 10,668","9.70364 / 100.49344","97  / 430 nm","","https://flightplandatabase.com/plan/1202429"
"4957","•","MENEX","FIX","B463 (AWY-LO)","35,000 / 10,668","11.14186 / 99.76183","96  / 526 nm","","https://flightplandatabase.com/plan/1202429"
"4958","•","EKAVO","FIX","B463 (AWY-LO)","35,000 / 10,668","11.62669 / 99.50622","32  / 559 nm","","https://flightplandatabase.com/plan/1202429"
"4959","•","DWI","VOR","B463 (AWY-LO)","35,000 / 10,668","14.09819 / 98.19967","166  / 726 nm","DAWEI VOR-DME","https://flightplandatabase.com/plan/1202429"
"4960","•","POXEM","FIX","B463 (AWY-LO)","25,400 / 7,742","15.44308 / 97.49639","90  / 817 nm","","https://flightplandatabase.com/plan/1202429"
"4961","•","DOMAP","FIX","B463 (AWY-LO)","21,700 / 6,614","15.70142 / 97.36306","17  / 834 nm","","https://flightplandatabase.com/plan/1202429"
"4962","O","VYYY","APT","-","0 / 0","16.91084 / 96.13568","101  / 935 nm","YANGON INTL","https://flightplandatabase.com/plan/1202429"
"4963","O","WMSA","APT","-","0 / 0","3.13058 / 101.54933","- / 0 nm","Kuala Lumpur S Abdul Aziz Shah","https://flightplandatabase.com/plan/243017"
"4964","•","DAKUS","FIX","-","14,200 / 4,328","3.80389 / 101.31750","42  / 42 nm","","https://flightplandatabase.com/plan/243017"
"4965","•","VIH","VOR","A464 (AWY-LO)","32,400 / 9,876","4.57303 / 101.09361","48  / 90 nm","IPOH VOR-DME","https://flightplandatabase.com/plan/243017"
"4966","•","KARMI","FIX","A464 (AWY-LO)","34,000 / 10,363","6.49444 / 100.52250","120  / 211 nm","","https://flightplandatabase.com/plan/243017"
"4967","•","HTY","VOR","A464 (AWY-LO)","34,000 / 10,363","6.93410 / 100.38791","27  / 238 nm","HAT YAI VOR-DME","https://flightplandatabase.com/plan/243017"
"4968","•","RELIP","FIX","A464 (AWY-LO)","35,000 / 10,668","8.07542 / 100.43846","68  / 307 nm","","https://flightplandatabase.com/plan/243017"
"4969","•","UPNEP","FIX","A464 (AWY-LO)","35,000 / 10,668","9.70364 / 100.49344","97  / 405 nm","","https://flightplandatabase.com/plan/243017"
"4970","•","MENEX","FIX","B463 (AWY-LO)","34,000 / 10,363","11.14186 / 99.76183","96  / 501 nm","","https://flightplandatabase.com/plan/243017"
"4971","•","EKAVO","FIX","B463 (AWY-LO)","34,000 / 10,363","11.62669 / 99.50622","32  / 534 nm","","https://flightplandatabase.com/plan/243017"
"4972","•","DWI","VOR","B463 (AWY-LO)","34,000 / 10,363","14.09819 / 98.19967","166  / 701 nm","DAWEI VOR-DME","https://flightplandatabase.com/plan/243017"
"4973","•","POXEM","FIX","B463 (AWY-LO)","24,400 / 7,437","15.44308 / 97.49639","90  / 792 nm","","https://flightplandatabase.com/plan/243017"
"4974","•","DOMAP","FIX","B463 (AWY-LO)","20,700 / 6,309","15.70142 / 97.36306","17  / 809 nm","","https://flightplandatabase.com/plan/243017"
"4975","O","VYYY","APT","-","0 / 0","16.91084 / 96.13568","101  / 910 nm","YANGON INTL","https://flightplandatabase.com/plan/243017"
"4976","O","VYYY","APT","-","0 / 0","16.91084 / 96.13568","- / 0 nm","YANGON INTL","https://flightplandatabase.com/plan/225167"
"4977","•","NIVOG","FIX","-","34,000 / 10,363","18.45119 / 95.44656","100  / 100 nm","","https://flightplandatabase.com/plan/225167"
"4978","•","AVLED","FIX","G463 (AWY-HI)","34,000 / 10,363","21.66756 / 92.34686","260  / 361 nm","","https://flightplandatabase.com/plan/225167"
"4979","•","TANAP","FIX","G463 (AWY-HI)","34,000 / 10,363","21.94083 / 92.11028","21  / 382 nm","","https://flightplandatabase.com/plan/225167"
"4980","•","CTG","VOR","G463 (AWY-HI)","34,000 / 10,363","22.25774 / 91.82748","24  / 406 nm","CHITTAGONG VOR-DME","https://flightplandatabase.com/plan/225167"
"4981","•","ONEKA","FIX","G463 (AWY-HI)","34,000 / 10,363","22.58000 / 91.53722","25  / 432 nm","","https://flightplandatabase.com/plan/225167"
"4982","•","DAC75","FIX","G463 (AWY-HI)","34,000 / 10,363","22.86743 / 91.28030","22  / 454 nm","","https://flightplandatabase.com/plan/225167"
"4983","•","ADMIL","FIX","G463 (AWY-HI)","34,000 / 10,363","23.18083 / 90.99056","24  / 479 nm","","https://flightplandatabase.com/plan/225167"
"4984","•","KANDI","FIX","G463 (AWY-HI)","34,000 / 10,363","23.50361 / 90.70139","25  / 504 nm","","https://flightplandatabase.com/plan/225167"
"4985","•","DAC","VOR","G463 (AWY-HI)","34,000 / 10,363","23.82468 / 90.41260","24  / 529 nm","DHAKA VOR-DME","https://flightplandatabase.com/plan/225167"
"4986","•","OLPAS","FIX","G463 (AWY-HI)","34,000 / 10,363","23.95889 / 90.00139","23  / 553 nm","","https://flightplandatabase.com/plan/225167"
"4987","•","BATEL","FIX","G463 (AWY-HI)","34,000 / 10,363","24.11167 / 89.58222","24  / 577 nm","","https://flightplandatabase.com/plan/225167"
"4988","•","RAJ","VOR","G463 (AWY-HI)","34,000 / 10,363","24.44004 / 88.61502","56  / 634 nm","RAJSHAHI VOR","https://flightplandatabase.com/plan/225167"
"4989","•","REDAP","FIX","R344 (AWY-HI)","34,000 / 10,363","24.90054 / 88.18481","36  / 670 nm","","https://flightplandatabase.com/plan/225167"
"4990","•","KH","NDB","R344 (AWY-HI)","34,000 / 10,363","25.56714 / 87.55572","52  / 723 nm","KATIHAR NDB","https://flightplandatabase.com/plan/225167"
"4991","•","BRT","VOR","R344 (AWY-HI)","26,800 / 8,169","26.48083 / 87.26306","57  / 780 nm","BIRATNAGAR VOR-DME","https://flightplandatabase.com/plan/225167"
"4992","•","CHURE","FIX","R344 (AWY-HI)","18,200 / 5,547","26.86333 / 86.65194","40  / 820 nm","","https://flightplandatabase.com/plan/225167"
"4993","•","AHALE","FIX","R344 (AWY-LO)","10,700 / 3,261","27.19667 / 86.11806","34  / 855 nm","","https://flightplandatabase.com/plan/225167"
"4994","O","VNKT","APT","-","0 / 0","27.69658 / 85.35910","50  / 905 nm","Kathmandu Tribhuvan Intl","https://flightplandatabase.com/plan/225167"
"4995","O","VNKT","APT","-","0 / 0","27.69658 / 85.35910","- / 0 nm","Kathmandu Tribhuvan Intl","https://flightplandatabase.com/plan/213782"
"4996","•","CHURE","FIX","-","29,400 / 8,961","26.86333 / 86.65194","85  / 85 nm","","https://flightplandatabase.com/plan/213782"
"4997","•","BRT","VOR","R344 (AWY-HI)","35,000 / 10,668","26.48083 / 87.26306","40  / 125 nm","BIRATNAGAR VOR-DME","https://flightplandatabase.com/plan/213782"
"4998","•","KH","NDB","R344 (AWY-HI)","35,000 / 10,668","25.56714 / 87.55572","57  / 182 nm","KATIHAR NDB","https://flightplandatabase.com/plan/213782"
"4999","•","REDAP","FIX","R344 (AWY-HI)","35,000 / 10,668","24.90054 / 88.18481","52  / 235 nm","","https://flightplandatabase.com/plan/213782"
"5000","•","RAJ","VOR","R344 (AWY-HI)","35,000 / 10,668","24.44004 / 88.61502","36  / 271 nm","RAJSHAHI VOR","https://flightplandatabase.com/plan/213782"
"5001","•","BATEL","FIX","G463 (AWY-HI)","35,000 / 10,668","24.11167 / 89.58222","56  / 327 nm","","https://flightplandatabase.com/plan/213782"
"5002","•","OLPAS","FIX","G463 (AWY-HI)","35,000 / 10,668","23.95889 / 90.00139","24  / 352 nm","","https://flightplandatabase.com/plan/213782"
"5003","•","DAC","VOR","G463 (AWY-HI)","35,000 / 10,668","23.82468 / 90.41260","23  / 376 nm","DHAKA VOR-DME","https://flightplandatabase.com/plan/213782"
"5004","•","KANDI","FIX","G463 (AWY-HI)","35,000 / 10,668","23.50361 / 90.70139","24  / 401 nm","","https://flightplandatabase.com/plan/213782"
"5005","•","ADMIL","FIX","G463 (AWY-HI)","35,000 / 10,668","23.18083 / 90.99056","25  / 426 nm","","https://flightplandatabase.com/plan/213782"
"5006","•","DAC75","FIX","G463 (AWY-HI)","35,000 / 10,668","22.86743 / 91.28030","24  / 451 nm","","https://flightplandatabase.com/plan/213782"
"5007","•","ONEKA","FIX","G463 (AWY-HI)","35,000 / 10,668","22.58000 / 91.53722","22  / 473 nm","","https://flightplandatabase.com/plan/213782"
"5008","•","CTG","VOR","G463 (AWY-HI)","35,000 / 10,668","22.25774 / 91.82748","25  / 498 nm","CHITTAGONG VOR-DME","https://flightplandatabase.com/plan/213782"
"5009","•","TANAP","FIX","G463 (AWY-HI)","35,000 / 10,668","21.94083 / 92.11028","24  / 523 nm","","https://flightplandatabase.com/plan/213782"
"5010","•","AVLED","FIX","G463 (AWY-HI)","35,000 / 10,668","21.66756 / 92.34686","21  / 544 nm","","https://flightplandatabase.com/plan/213782"
"5011","•","NIVOG","FIX","G463 (AWY-HI)","21,500 / 6,553","18.45119 / 95.44656","260  / 805 nm","","https://flightplandatabase.com/plan/213782"
"5012","O","VYYY","APT","-","0 / 0","16.91084 / 96.13568","100  / 905 nm","YANGON INTL","https://flightplandatabase.com/plan/213782"
"5013","O","VNKT","APT","-","0 / 0","27.69658 / 85.35910","- / 0 nm","Kathmandu Tribhuvan Intl","https://flightplandatabase.com/plan/295452"
"5014","•","CHURE","FIX","-","29,400 / 8,961","26.86333 / 86.65194","85  / 85 nm","","https://flightplandatabase.com/plan/295452"
"5015","•","BRT","VOR","R344 (AWY-LO)","35,000 / 10,668","26.48083 / 87.26306","40  / 125 nm","BIRATNAGAR VOR-DME","https://flightplandatabase.com/plan/295452"
"5016","•","KH","NDB","R344 (AWY-LO)","35,000 / 10,668","25.56714 / 87.55572","57  / 182 nm","KATIHAR NDB","https://flightplandatabase.com/plan/295452"
"5017","•","REDAP","FIX","R344 (AWY-LO)","35,000 / 10,668","24.90054 / 88.18481","52  / 235 nm","","https://flightplandatabase.com/plan/295452"
"5018","•","RAJ","VOR","R344 (AWY-LO)","35,000 / 10,668","24.44004 / 88.61502","36  / 271 nm","RAJSHAHI VOR","https://flightplandatabase.com/plan/295452"
"5019","•","BATEL","FIX","G463 (AWY-LO)","35,000 / 10,668","24.11167 / 89.58222","56  / 327 nm","","https://flightplandatabase.com/plan/295452"
"5020","•","OLPAS","FIX","G463 (AWY-LO)","35,000 / 10,668","23.95889 / 90.00139","24  / 352 nm","","https://flightplandatabase.com/plan/295452"
"5021","•","DAC","VOR","G463 (AWY-LO)","35,000 / 10,668","23.82468 / 90.41260","23  / 376 nm","DHAKA VOR-DME","https://flightplandatabase.com/plan/295452"
"5022","•","KANDI","FIX","G463 (AWY-LO)","35,000 / 10,668","23.50361 / 90.70139","24  / 401 nm","","https://flightplandatabase.com/plan/295452"
"5023","•","ADMIL","FIX","G463 (AWY-LO)","35,000 / 10,668","23.18083 / 90.99056","25  / 426 nm","","https://flightplandatabase.com/plan/295452"
"5024","•","DAC75","FIX","G463 (AWY-LO)","35,000 / 10,668","22.86743 / 91.28030","24  / 451 nm","","https://flightplandatabase.com/plan/295452"
"5025","•","ONEKA","FIX","G463 (AWY-LO)","35,000 / 10,668","22.58000 / 91.53722","22  / 473 nm","","https://flightplandatabase.com/plan/295452"
"5026","•","CTG","VOR","G463 (AWY-LO)","35,000 / 10,668","22.25774 / 91.82748","25  / 498 nm","CHITTAGONG VOR-DME","https://flightplandatabase.com/plan/295452"
"5027","•","TANAP","FIX","G463 (AWY-LO)","35,000 / 10,668","21.94083 / 92.11028","24  / 523 nm","","https://flightplandatabase.com/plan/295452"
"5028","•","AVLED","FIX","G463 (AWY-LO)","35,000 / 10,668","21.66756 / 92.34686","21  / 544 nm","","https://flightplandatabase.com/plan/295452"
"5029","•","NIVOG","FIX","G463 (AWY-LO)","21,500 / 6,553","18.45119 / 95.44656","260  / 805 nm","","https://flightplandatabase.com/plan/295452"
"5030","O","VYYY","APT","-","0 / 0","16.91084 / 96.13568","100  / 905 nm","YANGON INTL","https://flightplandatabase.com/plan/295452"
"5031","O","VYYY","APT","-","0 / 0","16.91084 / 96.13568","- / 0 nm","YANGON INTL","https://flightplandatabase.com/plan/722818"
"5032","•","NIVOG","FIX","-","35,000 / 10,668","18.45119 / 95.44656","100  / 100 nm","","https://flightplandatabase.com/plan/722818"
"5033","•","AVLED","FIX","G463 (AWY-LO)","35,000 / 10,668","21.66756 / 92.34686","260  / 361 nm","","https://flightplandatabase.com/plan/722818"
"5034","•","TANAP","FIX","G463 (AWY-LO)","35,000 / 10,668","21.94083 / 92.11028","21  / 382 nm","","https://flightplandatabase.com/plan/722818"
"5035","•","CTG","VOR","G463 (AWY-LO)","35,000 / 10,668","22.25774 / 91.82748","24  / 406 nm","CHITTAGONG VOR-DME","https://flightplandatabase.com/plan/722818"
"5036","•","ONEKA","FIX","G463 (AWY-LO)","35,000 / 10,668","22.58000 / 91.53722","25  / 432 nm","","https://flightplandatabase.com/plan/722818"
"5037","•","DAC75","FIX","G463 (AWY-LO)","35,000 / 10,668","22.86743 / 91.28030","22  / 454 nm","","https://flightplandatabase.com/plan/722818"
"5038","•","ADMIL","FIX","G463 (AWY-LO)","35,000 / 10,668","23.18083 / 90.99056","24  / 479 nm","","https://flightplandatabase.com/plan/722818"
"5039","•","KANDI","FIX","G463 (AWY-LO)","35,000 / 10,668","23.50361 / 90.70139","25  / 504 nm","","https://flightplandatabase.com/plan/722818"
"5040","•","DAC","VOR","G463 (AWY-LO)","35,000 / 10,668","23.82468 / 90.41260","24  / 529 nm","DHAKA VOR-DME","https://flightplandatabase.com/plan/722818"
"5041","•","OLPAS","FIX","G463 (AWY-LO)","35,000 / 10,668","23.95889 / 90.00139","23  / 553 nm","","https://flightplandatabase.com/plan/722818"
"5042","•","BATEL","FIX","G463 (AWY-LO)","35,000 / 10,668","24.11167 / 89.58222","24  / 577 nm","","https://flightplandatabase.com/plan/722818"
"5043","•","RAJ","VOR","G463 (AWY-LO)","35,000 / 10,668","24.44004 / 88.61502","56  / 634 nm","RAJSHAHI VOR","https://flightplandatabase.com/plan/722818"
"5044","•","REDAP","FIX","R344 (AWY-LO)","35,000 / 10,668","24.90054 / 88.18481","36  / 670 nm","","https://flightplandatabase.com/plan/722818"
"5045","•","KH","NDB","R344 (AWY-LO)","35,000 / 10,668","25.56714 / 87.55572","52  / 723 nm","KATIHAR NDB","https://flightplandatabase.com/plan/722818"
"5046","•","BRT","VOR","R344 (AWY-LO)","26,800 / 8,169","26.48083 / 87.26306","57  / 780 nm","BIRATNAGAR VOR-DME","https://flightplandatabase.com/plan/722818"
"5047","•","CHURE","FIX","R344 (AWY-LO)","18,200 / 5,547","26.86333 / 86.65194","40  / 820 nm","","https://flightplandatabase.com/plan/722818"
"5048","O","VNKT","APT","-","0 / 0","27.69658 / 85.35910","85  / 905 nm","Kathmandu Tribhuvan Intl","https://flightplandatabase.com/plan/722818"
"5049","O","VYYY","APT","-","0 / 0","16.91084 / 96.13568","- / 0 nm","YANGON INTL","https://flightplandatabase.com/plan/818318"
"5050","•","NIVOG","FIX","-","35,000 / 10,668","18.45119 / 95.44656","100  / 100 nm","","https://flightplandatabase.com/plan/818318"
"5051","•","AVLED","FIX","G463 (AWY-LO)","35,000 / 10,668","21.66756 / 92.34686","260  / 361 nm","","https://flightplandatabase.com/plan/818318"
"5052","•","TANAP","FIX","G463 (AWY-LO)","35,000 / 10,668","21.94083 / 92.11028","21  / 382 nm","","https://flightplandatabase.com/plan/818318"
"5053","•","CTG","VOR","G463 (AWY-LO)","35,000 / 10,668","22.25774 / 91.82748","24  / 406 nm","CHITTAGONG VOR-DME","https://flightplandatabase.com/plan/818318"
"5054","•","ONEKA","FIX","G463 (AWY-LO)","35,000 / 10,668","22.58000 / 91.53722","25  / 432 nm","","https://flightplandatabase.com/plan/818318"
"5055","•","DAC75","FIX","G463 (AWY-LO)","35,000 / 10,668","22.86743 / 91.28030","22  / 454 nm","","https://flightplandatabase.com/plan/818318"
"5056","•","ADMIL","FIX","G463 (AWY-LO)","35,000 / 10,668","23.18083 / 90.99056","24  / 479 nm","","https://flightplandatabase.com/plan/818318"
"5057","•","KANDI","FIX","G463 (AWY-LO)","35,000 / 10,668","23.50361 / 90.70139","25  / 504 nm","","https://flightplandatabase.com/plan/818318"
"5058","•","DAC","VOR","G463 (AWY-LO)","35,000 / 10,668","23.82468 / 90.41260","24  / 529 nm","DHAKA VOR-DME","https://flightplandatabase.com/plan/818318"
"5059","•","OLPAS","FIX","G463 (AWY-LO)","35,000 / 10,668","23.95889 / 90.00139","23  / 553 nm","","https://flightplandatabase.com/plan/818318"
"5060","•","BATEL","FIX","G463 (AWY-LO)","35,000 / 10,668","24.11167 / 89.58222","24  / 577 nm","","https://flightplandatabase.com/plan/818318"
"5061","•","RAJ","VOR","G463 (AWY-LO)","35,000 / 10,668","24.44004 / 88.61502","56  / 634 nm","RAJSHAHI VOR","https://flightplandatabase.com/plan/818318"
"5062","•","REDAP","FIX","R344 (AWY-LO)","35,000 / 10,668","24.90054 / 88.18481","36  / 670 nm","","https://flightplandatabase.com/plan/818318"
"5063","•","KH","NDB","R344 (AWY-LO)","35,000 / 10,668","25.56714 / 87.55572","52  / 723 nm","KATIHAR NDB","https://flightplandatabase.com/plan/818318"
